Senador_Pompeu,-5.5833,-39.3667
Formosa_do_Rio_Preto,-11.0478,-45.1928
Elói_Mendes,-21.6103,-45.5689
Carlos_Barbosa,-29.3000,-51.5000
São_João_da_Ponte,-15.9303,-44.0061
Barra_dos_Coqueiros,-10.9089,-37.0389
São_João_dos_Patos,-6.5000,-43.7000
Taquaritinga_do_Norte,-7.9000,-36.0500
Campo_Magro,-25.3689,-49.4508
São_Joaquim,-28.2939,-49.9319
Pão_de_Açúcar,-22.9486,-43.1572
Aparecida_do_Taboado,-20.0869,-51.0939
Santa_Gertrudes,-22.4567,-47.5303
São_Geraldo_do_Araguaia,-6.4000,-48.5333
Canindé_de_São_Francisco,-9.6419,-37.7878
Álvares_Machado,-22.0744,-51.4733
Urbano_Santos,-3.2000,-43.3833
Bela_Vista_de_Goiás,-16.9667,-48.9500
Encruzilhada_do_Sul,-30.5333,-52.5167
Igaraçu_do_Tietê,-22.5092,-48.5578
Vila_Rica,-20.3853,-43.5036
Novo_Aripuanã,-5.1214,-60.3806
Capão_do_Leão,-31.7628,-52.4839
Bela_Vista,-23.5603,-46.6486
São_Miguel_do_Guaporé,-11.6936,-62.7114
São_José_da_Laje,-9.0100,-36.0578
Vila_do_Conde,41.3528,-8.7444
Aldeias_Altas,-4.6278,-43.4708
São_Gonçalo_do_Sapucaí,-21.8919,-45.5950
Monte_Aprazível,-20.7725,-49.7142
Três_Passos,-27.4558,-53.9319
Três_Coroas,-29.5153,-50.7794
Pedra_Azul,-16.0050,-41.2969
Três_de_Maio,-27.7525,-54.2436
Raul_Soares,-20.0833,-42.3667
Santo_Antônio_do_Içá,-3.1019,-67.9400
São_Sepé,-30.1667,-53.5667
Ribas_do_Rio_Pardo,-20.4428,-53.7589
Medeiros_Neto,-17.3333,-40.2333
Piraí_do_Sul,-24.5167,-49.9333
Belo_Oriente,-19.2200,-42.4839
Palmeiras_de_Goiás,-16.7933,-49.8853
Riachão_das_Neves,-11.7458,-44.9100
Coração_de_Maria,-12.2328,-38.7500
Conceição_das_Alagoas,-19.9150,-48.3878
Santa_Maria_do_Pará,-1.3500,-47.5667
Bom_Jesus_dos_Perdões,-23.1350,-46.4653
Princesa_Isabel,-7.7369,-37.9928
São_Sebastião_da_Boa_Vista,-1.7178,-49.5408
Buriti_Bravo,-5.8333,-43.8333
Espera_Feliz,-20.6500,-41.9069
Iguaba_Grande,-22.8389,-42.2289
Nova_Prata,-28.7833,-51.6000
Cachoeira_do_Arari,-1.0108,-48.9628
Oliveira_dos_Brejinhos,-12.3167,-42.9000
Conceição_da_Feira,-12.5058,-38.9989
Wenceslau_Guimarães,-13.6869,-39.4789
Palmas_de_Monte_Alto,-14.2667,-43.1667
Santa_Isabel_do_Rio_Negro,-0.4139,-65.0189
Barra_da_Estiva,-13.6258,-41.3269
Santo_Antônio_de_Posse,-22.6061,-46.9194
Barra_Velha,-26.6156,-48.6847
São_João_do_Paraíso,-15.3133,-42.0150
São_Miguel_do_Araguaia,-13.2889,-50.1542
Conselheiro_Pena,-19.1667,-41.4667
Feira_Grande,-9.9000,-36.6778
Rio_Formoso,-8.6667,-35.1500
São_Jerônimo,-29.9589,-51.7219
Poço_Verde,-10.7106,-38.1828
São_Sebastião_do_Caí,-29.5869,-51.3758
Colônia_Leopoldina,-8.9089,-35.7250
São_Felipe,-12.8469,-39.0889
Senador_Guiomard,-10.1508,-67.7358
Porto_Franco,-6.3378,-47.3989
Silva_Jardim,-22.6508,-42.3919
Monte_Santo_de_Minas,-21.2000,-46.9833
Conceição_de_Macabu,-22.0850,-41.8678
Monte_Sião,-22.4328,-46.5728
Baixa_Grande,-11.9600,-40.1678
Santo_Anastácio,-21.8383,-51.6103
Pontal_do_Paraná,-25.5833,-48.3500
Nova_Granada,-20.5339,-49.3142
Monte_Azul,-15.1553,-42.8589
Miracema_do_Tocantins,-9.5669,-48.3919
Lagoa_do_Itaenga,-7.9167,-35.3333
São_João_de_Pirabas,-0.7667,-47.1667
Coronel_Vivida,-25.9667,-52.5667
Nova_Xavantina,-14.6728,-52.3528
Alagoa_Nova,-7.0708,-35.7578
São_Joaquim_do_Monte,-8.4167,-35.8500
Carmo_do_Rio_Claro,-20.9731,-46.1189
Cruzeiro_do_Oeste,-23.7667,-53.0667
João_Lisboa,-5.3667,-47.2833
Valença_do_Piauí,-6.4000,-41.7500
Sátiro_Dias,-11.6000,-38.6000
Jandaia_do_Sul,-23.6000,-51.6500
Belém_de_São_Francisco,-8.7578,-38.9639
São_José_do_Rio_Preto,-20.8081,-49.3811
Porto_Real_do_Colégio,-10.1858,-36.8400
São_Luís_Gonzaga_do_Maranhão,-4.3833,-44.6667
Chã_Grande,-8.0008,-35.2133
São_Marcos,-28.9708,-51.0678
Canto_do_Buriti,-8.1167,-42.9667
Carmo_do_Cajuru,-20.1839,-44.7708
São_José_de_Piranhas,-7.1167,-38.5000
Major_Isidoro,-9.5319,-36.9850
Quatro_Barras,-25.3667,-49.0833
Santo_Amaro_da_Imperatriz,-27.6878,-48.7789
Regente_Feijó,-22.2214,-51.3028
Monte_Alegre_de_Minas,-18.8708,-48.8808
São_João_do_Piauí,-8.3500,-42.2500
Rio_Verde_de_Mato_Grosso,-18.9178,-54.8439
Capela_do_Alto,-23.4706,-47.7347
Riachão_do_Dantas,-11.0689,-37.7250
Campina_Verde,-19.5333,-49.4833
Monte_Azul_Paulista,-20.9072,-48.6414
Águas_Formosas,-17.0819,-40.9358
Júlio_de_Castilhos,-29.2269,-53.6817
Riacho_das_Almas,-8.1333,-35.8667
Vargem_Alta,-20.6708,-41.0069
Cerqueira_César,-23.0356,-49.1661
Buriti_dos_Lopes,-3.1667,-41.8667
Nova_Petrópolis,-29.3669,-51.1000
Cabaceiras_do_Paraguaçu,-12.5500,-39.1833
Chapada_dos_Guimarães,-15.4608,-55.7500
Santo_Antônio_do_Sudoeste,-26.0667,-53.7333
Padre_Paraíso,-17.0667,-41.4833
Arroio_do_Meio,-29.4008,-51.9450
Farias_Brito,-6.9272,-39.5728
Boa_Vista_do_Tupim,-12.6600,-40.6089
Engenheiro_Coelho,-22.4883,-47.2150
Presidente_Olegário,-18.4178,-46.4178
Conceição_do_Almeida,-12.6178,-39.9558
Arroio_Grande,-32.2378,-53.0869
Siqueira_Campos,-23.6889,-49.8339
Campos_Belos,-13.0369,-46.7719
Formoso_do_Araguaia,-11.8025,-49.5283
Serra_Dourada,-12.7608,-43.9500
Belo_Campo,-15.0378,-41.2600
Castelo_do_Piauí,-5.3333,-41.5500
Águas_de_Lindóia,-22.4767,-46.6333
Porto_Real,-22.4200,-44.2900
Santo_Antônio_do_Leverger,-15.8658,-56.0769
São_José_da_Coroa_Grande,-8.9000,-35.1500
Alto_Araguaia,-17.3167,-53.2000
São_Miguel_do_Tapuio,-5.5000,-41.3333
Atalaia_do_Norte,-4.3719,-70.1919
Três_Barras,-26.1064,-50.3222
Pastos_Bons,-6.6019,-44.0769
Cruz_Machado,-26.0167,-51.3500
Mirante_do_Paranapanema,-22.2919,-51.9064
Mâncio_Lima,-7.6139,-72.8958
São_Benedito_do_Rio_Preto,-3.3333,-43.5833
Nazaré_Paulista,-23.1808,-46.3950
Lagoa_da_Canoa,-9.8300,-36.7378
Tanque_Novo,-13.5458,-42.4908
Rio_Maria,-3.8378,-50.6378
Pio_IX,-6.8378,-40.5789
Novo_Airão,-2.6208,-60.9439
Ribeirão_Branco,-24.2208,-48.7656
Pirapora_do_Bom_Jesus,-23.3972,-47.0028
Poção_de_Pedras,-4.7500,-44.9333
Magalhães_de_Almeida,-3.4000,-42.2000
Passagem_Franca,-6.1667,-43.7833
Rio_Bananal,-19.2650,-40.3328
Nova_Era,-19.7500,-43.0378
Conceição_do_Mato_Dentro,-19.0369,-43.4250
São_Raimundo_das_Mangabeiras,-7.0167,-45.4833
Santo_Antônio_do_Amparo,-20.9458,-44.9189
Souto_Soares,-12.0889,-41.6378
São_Domingos_do_Prata,-19.8650,-42.9678
Cruz_do_Espírito_Santo,-7.1333,-35.1000
Santa_Maria_das_Barreiras,-8.8550,-49.7219
Santana_do_Cariri,-7.1833,-39.7333
Cesário_Lange,-23.2267,-47.9531
Lagoa_Formosa,-18.7789,-46.4078
Cacimba_de_Dentro,-6.6419,-35.7900
